Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Saudi Arabia,SAU,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.015322369207854,0.00664710941288933,0.00665961952458012,0.00966471787154448,0.0101888289241361,0.035633736998252,0.0315917556166531,0.056161957961764,0.0848294151498223,0.137186078539403,0.139661474441311,0.0737144492684238,0.0173192520186309,0.149297648324433,0.229275365567937,0.288494066677389,0.410674785457495,0.312989454934275,0.301615725400789,0.289217152869562,0.33326334652193,0.282101385962763,0.247357363750589,0.342877672582375,0.278434154163345,0.308390091007273,0.377329381970721,0.432593349797854,0.39245220484432,0.313622443785353,0.544332790517538,0.728139273813698,0.604819518438719,0.584877793525289,0.607406132188579,0.816888643078553,0.953883754890652,0.992136598547315,1.00830618927531,1.12456605418076,0.849077587860089,1.14761721439005,1.22826030426624,1.26128738382911,1.17372556883472,0.856999956791742,0.503676921019239,0.553003969033839,0.723329556739287,0.539561722586135,..
Saudi Arabia,SAU,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010332692717195,0.00938818049553376,0.014011239844181,0.0175142040923558,0.0241652308547173,0.0306248172107095,0.0242519788826097,0.0199558436158939,0.0129484482258895,0.00241414521677596,0.000332383714479042,0.000106454842054296,1.52715403474386E-05,0.000963821057684341,3.46228354753029E-05,0.0222226388509849,0.0178814080304799,0.0196205730053064,0.0184550199537255,0.0179371632765686,0.0238164257223132,0.0315289491176596,0.0399856632623326,0.0850998329857246,0.0576613831089386,0.04486777847474,0.0537671402883682,0.0419108262078099,0.0588139794115129,0.0788131684447806,0.0254380400521851,..
Saudi Arabia,SAU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,27.7724880205125,34.2509537783511,39.2526760061371,46.7431525444252,70.219984397109,55.8726766570952,54.277232249416,54.0316138240807,45.8251221705009,87.3699894661628,71.3762466856007,55.8443776532321,35.3466886222177,33.6339212501411,32.6706058714916,26.3736741406652,22.686157574264,27.8827702298302,26.7350039071026,34.5553497712718,47.2994052523995,32.3710329863771,33.6123521979822,32.1956572549984,28.5831177898613,29.5880634266781,33.324332221718,29.2420319781412,20.7082638985629,26.7218053033954,41.2656630035255,33.1582150832682,31.1621008972173,36.8145270006132,42.1736756894271,51.4906863644401,51.2880746038631,47.5321783859328,54.4960341302003,34.3134394146907,41.2694487363159,49.9799603329153,47.6925474555679,44.4348496436387,39.7273380438716,23.1945010894855,19.3319248920016,23.3169961638686,28.8596010367,24.2403488944494,..
Saudi Arabia,SAU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,27.7890412492402,34.2584123810187,39.2600821337297,46.753477665288,70.2304368935657,55.9086508801259,54.3090308137152,54.0881015972705,45.910339301792,87.507447433313,71.51614475778,55.9183332650646,35.3647998353776,33.7839064070219,32.9007061934689,26.6625369381247,23.0981767977807,28.197254540216,27.0381584792148,34.8564199058551,47.6433386986472,32.6683157316611,33.8782272664859,32.563471992893,28.8930519755461,29.9219659050745,33.7227852591832,29.6887485502456,21.1050393584861,27.0365401074072,41.8107788355637,33.8871684818172,31.7687720469719,37.4005817727829,42.8042567887189,52.3262042423606,52.262412337611,48.543485497244,55.5233087304928,35.4630700371656,42.1513001362248,51.1687155650048,49.0070749741861,45.7548247443318,40.947607488089,24.1070686543475,19.8789606848877,23.9305263411318,29.6625096675509,24.8062644239099,..
Senegal,SEN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317931251080495,0.000227281397032665,0.000229928800180818,0.000295009912890308,0.000259138579591513,0.00051533548307926,0.000393398559632513,0.0017913931451529,0.00501379220610858,0.00514749260631641,0.00734350001689064,0.00549411704623754,0.00341061042575253,0.0054238115531227,9.41239028185853E-05,..,0.00132154185394871,0.00308248565149891,0.00576738359512088,0.00564355049480474,0.00592358864684694,0.004357253958152,0.00305806913048693,0.0076076202276214,0.00527625403364826,0.0178126027480909,0.0417587391334731,0.0363878914419591,0.0429857912705749,0.026646435266579,0.0121199275371402,0.0138580707364548,0.0189993036975447,0.0120623373053355,..
Senegal,SEN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,..,..,..,..,..,0,0,0,0,3.21866571979953,3.07859109691414,0.938017940930351,2.49740828601731,0.273792585402075,0.248491598300224,0.412620754343367,0.80495407218039,0.291078685889554,0.335197865143953,0.187545197538092,0.313504082892167,0.0762322999964926,0,0,0,0,0,0,0,0,0,0,0.0203166874335986,0.0150412405528185,0.0105126559571553,0.0190135383449884,0.0180015682411237,0.0211438792839239,0.00833928908581755,0.0399374160155095,0.073553153620914,0.0967565636416426,0.147534058102565,0.817514596117002,1.5567905504848,0.892854886206895,1.48608832247012,2.32876941108586,0.976141800614907,0.637646863375038,0.746665725692426,1.30419549874332,0.728686883393121,1.13555868557851,0.000435666063768279,..
Senegal,SEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42337308186574E-05,0.000284758702342521,0.00036447468206344,0.000883339358984986,0.000860379257487222,0.000391962453570169,0.000362994152086303,0.000396646413779224,0.000695475660253964,0.000877509942873553,0.00142596797729051,0.00156701558893227,0.00037554389385746,0.000560545277469753,0.000930482092436506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Senegal,SEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,1.4609198349927,1.29366523179264,1.26613919608828,1.79572967454638,5.06959954508888,4.87851363687035,2.60664234759168,5.20223094378271,2.86095627484209,2.33802341467159,2.74931308486048,3.05631484147689,3.33249258546605,2.71945429402987,2.43847899107175,1.95017908182211,1.88359587794919,1.49569160665297,1.63173853156042,1.73619964966851,1.91446562773576,1.90154919296505,1.83969634280017,1.75705604545499,2.93360161282715,3.25447546716549,3.08640361210344,3.13535169428448,3.01331393817851,2.14031053424405,2.34262536027941,2.1704371717514,2.37535448390294,2.70946240062659,1.95463867496061,1.97848438576125,1.96792120543876,2.25710254906823,3.05551697399366,3.81198007284636,2.95181975177654,3.62962678169442,4.79857499723453,3.33885225374227,3.13155638127936,3.49194611355388,3.97649643024418,3.23306360271198,2.76583091234786,1.2942409662545,..
Serbia,SRB,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0677458437017342,0.0431467484893988,0.0395733272874129,0.0246718299388553,0.0201582879800439,0.327042406733103,0.237188962404452,0.111783580546013,0.0751204177645075,0.0496268808081698,0.0431552816610419,0.0727809894360789,0.0497684257044353,0.0683103815514276,0.0665206865895346,0.0828086380147003,0.140915259956484,0.176777046929636,0.151230237439267,0.117923303042673,0.0991663068792063,0.0550087335541118,0.0730117038039357,0.0875157540077395,0.0713602548123931,..
Serbia,SRB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0.00155994138880798,0.0547184955001606,0.0616910659330037,0.161620937151862,0.171042592556893,0.12166543398631,0.131144195681131,0.252267051158636,0.341944191362919,0.362928035969086,0.252944753053534,0.245021630660222,0.195629498832324,0.190459012961079,0.251767729062378,0.236732860371132,0.192741598493837,..
